isHome,shotType,goalType,situation,shootoutOrder,bodyPart,goalMouthLocation,xg,xgot,id,time,timeSeconds,incidentType,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,player.name,player.firstName,player.lastName,player.slug,player.shortName,player.position,player.jerseyNumber,player.userCount,player.gender,player.sofascoreId,player.id,player.fieldTranslations.nameTranslation.ar,player.fieldTranslations.nameTranslation.ru,player.fieldTranslations.shortNameTranslation.ar,player.fieldTranslations.shortNameTranslation.ru,playerCoordinates.x,playerCoordinates.y,playerCoordinates.z,goalMouthCoordinates.x,goalMouthCoordinates.y,goalMouthCoordinates.z,goalkeeper.name,goalkeeper.slug,goalkeeper.shortName,goalkeeper.position,goalkeeper.jerseyNumber,goalkeeper.userCount,goalkeeper.gender,goalkeeper.sofascoreId,goalkeeper.id,goalkeeper.fieldTranslations.nameTranslation.ar,goalkeeper.fieldTranslations.nameTranslation.bn,goalkeeper.fieldTranslations.nameTranslation.hi,goalkeeper.fieldTranslations.nameTranslation.ru,goalkeeper.fieldTranslations.shortNameTranslation.ar,goalkeeper.fieldTranslations.shortNameTranslation.bn,goalkeeper.fieldTranslations.shortNameTranslation.hi,goalkeeper.fieldTranslations.shortNameTranslation.ru,draw.start.x,draw.start.y,draw.end.x,draw.end.y,draw.goal.x,draw.goal.y,player.fieldTranslations.nameTranslation.bn,player.fieldTranslations.nameTranslation.hi,player.fieldTranslations.shortNameTranslation.bn,player.fieldTranslations.shortNameTranslation.hi,blockCoordinates.x,blockCoordinates.y,blockCoordinates.z,draw.block.x,draw.block.y,addedTime,match_id,goalkeeper.firstName,goalkeeper.lastName
False,save,,corner,,left-foot,low-right,0.10532286018133,0.17873691022396,7609958,2,63,shot,44,2637,63,Junior Alonso,Junior,Alonso,junior-alonso,J. Alonso,D,6,2224,M,ixm2ye,333275,جونيور ألونسو,Хуниор Алонсо,ج. ألونسو,Х. Алонсо,2.9,59.3,0,0,47.8,15.2,Manuel Neuer,manuel-neuer,M. Neuer,G,1,60537.0,M,MNeuer,8959.0,مانويل نوير,ম্যানুয়েল নিউয়ার,मैनुअल नॉयर,Мануэль Нойер,م. نوير,এম. নিউয়ার,एम. नॉयर,М. Нойер,59.3,2.9,52.2,0,52.2,84.8,জুনিয়র আলোনসো,जूनियर अलोंसो,জে. অ্যালোনসো,जे. अलोंसो,0.7,54.7,0.0,54.7,0.7,,12813014,,
False,block,,assisted,,right-foot,low-left,0.014848274178803,0.0,7609957,1,18,shot,45,2682,18,Julio Enciso,,,julio-enciso,J. Enciso,M,19,24043,M,julioenciso.33,973556,خوليو إنسيسو,Хулио Энсисо,خ. إنسيسو,Х. Энсисо,10.2,22.5,0,0,54.5,19.0,Manuel Neuer,manuel-neuer,M. Neuer,G,1,60537.0,M,MNeuer,8959.0,مانويل نوير,ম্যানুয়েল নিউয়ার,मैनुअल नॉयर,Мануэль Нойер,م. نوير,এম. নিউয়ার,एम. नॉयर,М. Нойер,22.5,10.2,45.5,0,45.5,81.0,জুলিও এনসিসো,जूलियो एनकिसो,জে. এনসিসো,जे. एनकिसो,9.3,24.5,0.0,24.5,9.3,,12813014,,
False,goal,penalty,shootout,5.0,right-foot,low-left,0.7884,0.85561668872833,7611974,130,7744,shot,6,356,544,Ismael Saibari,Ismael,Saibari,ismael-saibari,I. Saibari,M,34,94368,M,ismaelsaibari,1063767,إسماعيل صيباري,Исмаэль Сайбари,إ. صيباري,И. Сайбари,11.5,50.0,0,0,53.7,1.9,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,7902.0,M,iwkx9s,994363.0,بارت فيربروغين,বার্ট ভারব্রুগেন,बार्ट वर्ब्रुगेन,Барт Вербругген,ب. فيربروغين,বি. ভারব্রুগেন,बी. वर्ब्रुगेन,Б. Вербругген,50.0,11.5,46.3,0,46.3,98.1,ইসমাইল সাইবাড়ি,इस्माइल सैबारी,আই. সাইবাড়ি,आई. सैबारी,,,,,,,12812998,,
True,save,,shootout,5.0,right-foot,high-left,0.7884,0.98802781105042,7611973,129,7685,shot,7,415,485,Crysencio Summerville,Crysencio,Summerville,crysencio-summerville,C. Summerville,M,38,16074,M,csummerville7,917005,كريسينسيو سامرفيل,Крисенсио Саммервилл,ك. سامرفيل,К. Саммервилл,11.5,50.0,0,0,52.8,27.9,Yassine Bounou,bono,Bono,G,37,82813.0,M,BonoY,360938.0,ياسين بونو,বোনো,बोनो,Яссин Буну,ي. بونو,বোনো,बोनो,Я. Буну,50.0,11.5,47.2,0,47.2,72.1,ক্রিসেনসিও সামারভিল,क्राइसेन्सियो समरविले,সি. সামারভিল,सी. समरविले,0.5,50.2,0.0,50.2,0.5,,12812998,Yassine,Bounou
False,post,,shootout,4.0,right-foot,left,0.7884,0.0,7611972,127,7613,shot,9,487,413,Achraf Hakimi,Achraf,Hakimi,achraf-hakimi,A. Hakimi,D,2,175606,M,AHakimi,814594,أشرف حكيمي,Ашраф Хакими,أ. حكيمي,А. Хакими,11.5,50.0,0,0,55.3,3.2,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,7902.0,M,iwkx9s,994363.0,بارت فيربروغين,বার্ট ভারব্রুগেন,बार्ट वर्ब्रुगेन,Барт Вербругген,ب. فيربروغين,বি. ভারব্রুগেন,बी. वर्ब्रुगेन,Б. Вербругген,50.0,11.5,44.7,0,44.7,96.8,"হাকিমি, আছরাফ","हकीमी, अशरफ",এ. হাকিমি,ए. अशरफ,,,,,,,12812998,,
True,miss,,shootout,4.0,right-foot,close-left,0.7884,0.0,7611971,127,7567,shot,9,533,367,Quinten Timber,Quinten,Timber,quinten-timber,Q. Timber,M,27,9393,M,kmmnhq,959805,كونتين تيمبير,Квинтен Тимбер,ك. تيمبير,К. Тимбер,11.5,50.0,0,0,57.8,4.2,Yassine Bounou,bono,Bono,G,37,82813.0,M,BonoY,360938.0,ياسين بونو,বোনো,बोनो,Яссин Буну,ي. بونو,বোনো,बोनो,Я. Буну,50.0,11.5,42.2,0,42.2,95.8,কুইন্টেন টিম্বার,क्विंटन टिम्बर,কিউ.টিম্বার,प्र. टिम्बर,,,,,,,12812998,Yassine,Bounou
False,goal,penalty,shootout,3.0,right-foot,high-right,0.7884,0.93175864219666,7611970,126,7517,shot,10,583,317,Chemsdine Talbi,,,chemsdine-talbi,C. Talbi,M,7,19083,M,utq9t6,1142675,شمس الدين طالبي,Шемсдин Талби,ش. طالبي,Ш. Талби,11.5,50.0,0,0,46.4,20.9,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,7902.0,M,iwkx9s,994363.0,بارت فيربروغين,বার্ট ভারব্রুগেন,बार्ट वर्ब्रुगेन,Барт Вербругген,ب. فيربروغين,বি. ভারব্রুগেন,बी. वर्ब्रुगेन,Б. Вербругген,50.0,11.5,53.6,0,53.6,79.1,চেমসদিন তালবি,चेम्सडाइन तलबी,সি. তালবি,सी. तलबी,,,,,,,12812998,,
True,goal,penalty,shootout,3.0,right-foot,high-left,0.7884,0.9906741976738,7611969,125,7469,shot,11,631,269,Wout Weghorst,Wout,Weghorst,wout-weghorst,W. Weghorst,F,9,8494,M,wout.weghorst,252215,فوتر فيغورست,Ваут Вегорст,ف. فيغورست,В. Вегорст,11.5,50.0,0,0,52.9,24.7,Yassine Bounou,bono,Bono,G,37,82813.0,M,BonoY,360938.0,ياسين بونو,বোনো,बोनो,Яссин Буну,ي. بونو,বোনো,बोनो,Я. Буну,50.0,11.5,47.1,0,47.1,75.3,ওয়াউট ওয়েঘর্স্ট,वॉट वेघोर्स्ट,ডব্লিউ. ওয়েঘর্স্ট,डब्लू. वेघोर्स्ट,,,,,,,12812998,Yassine,Bounou
False,goal,penalty,shootout,2.0,right-foot,low-left,0.7884,0.76638382673264,7611968,124,7404,shot,12,696,204,Soufiane Rahimi,,,soufiane-rahimi,S. Rahimi,F,21,27348,M,soufiane_rahimi,953995,سفيان رحيمي,Суфиан Рахими,س. رحيمي,С. Рахими,11.5,50.0,0,0,52.8,4.4,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,7902.0,M,iwkx9s,994363.0,بارت فيربروغين,বার্ট ভারব্রুগেন,बार्ट वर्ब्रुगेन,Барт Вербругген,ب. فيربروغين,বি. ভারব্রুগেন,बी. वर्ब्रुगेन,Б. Вербругген,50.0,11.5,47.2,0,47.2,95.6,সুফিয়ান রাহিমি,सौफ़ियाने रहीमी,এস. রাহিমি,एस. रहीमी,,,,,,,12812998,,
True,post,,shootout,2.0,right-foot,left,0.7884,0.0,7611967,123,7352,shot,13,748,152,Justin Kluivert,Justin,Kluivert,justin-kluivert,J. Kluivert,M,19,7852,M,justinkluivert,851596,جاستن كلويفرت,Джастин Клуйверт,ج. كلويفرت,Д. Клуйверт,11.5,50.0,0,0,55.6,4.4,Yassine Bounou,bono,Bono,G,37,82813.0,M,BonoY,360938.0,ياسين بونو,বোনো,बोनो,Яссин Буну,ي. بونو,বোনো,बोनो,Я. Буну,50.0,11.5,44.4,0,44.4,95.6,জাস্টিন ক্লুইভার্ট,जस्टिन क्लुइवर्ट,জে. ক্লুইভার্ট,जे. क्लुइवर्ट,,,,,,,12812998,Yassine,Bounou
False,post,,shootout,1.0,right-foot,high,0.7884,0.0,7611966,122,7311,shot,14,789,111,Neil El Aynaoui,Neil,El Aynaoui,neil-el-aynaoui,N. El Aynaoui,M,8,23126,M,n5qs9q,1128530,نائل العيناوي,Нейл Эль-Айнауи,ن. العيناوي,Н. Эль-Айнауи,11.5,50.0,0,0,52.8,39.9,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,7902.0,M,iwkx9s,994363.0,بارت فيربروغين,বার্ট ভারব্রুগেন,बार्ट वर्ब्रुगेन,Барт Вербругген,ب. فيربروغين,বি. ভারব্রুগেন,बी. वर्ब्रुगेन,Б. Вербругген,50.0,11.5,47.2,0,47.2,60.1,নিল এল আয়নাউই,नील एल अयनौई,এন. ই. আয়নাউই,एन.ई. अयनौई,,,,,,,12812998,,
True,goal,penalty,shootout,1.0,left-foot,low-right,0.7884,0.92423915863037,7611965,121,7255,shot,15,845,55,Teun Koopmeiners,Teun,Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,8934,M,teunkoopmeiners,803033,تيون كووبميينيرز,Теун Купмейнерс,ت. كووبميينيرز,Т. Купмейнерс,11.5,50.0,0,0,45.8,1.3,Yassine Bounou,bono,Bono,G,37,82813.0,M,BonoY,360938.0,ياسين بونو,বোনো,बोनो,Яссин Буну,ي. بونو,বোনো,बोनो,Я. Буну,50.0,11.5,54.2,0,54.2,98.7,টিউন কোপমেইনারস,टुन कूपमेइनर्स,টি. কোপমেইনারস,टी. कूपमेइनर्स,,,,,,,12812998,Yassine,Bounou
False,save,,assisted,,right-foot,low-left,0.74391412734985,0.82830911874771,7611935,97,5761,shot,9,539,361,Soufiane Rahimi,,,soufiane-rahimi,S. Rahimi,F,21,27348,M,soufiane_rahimi,953995,سفيان رحيمي,Суфиан Рахими,س. رحيمي,С. Рахими,9.4,48.9,0,0,52.8,14.6,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,7902.0,M,iwkx9s,994363.0,بارت فيربروغين,বার্ট ভারব্রুগেন,बार्ट वर्ब्रुगेन,Барт Вербругген,ب. فيربروغين,বি. ভারব্রুগেন,बी. वर्ब्रुगेन,Б. Вербругген,48.9,9.4,47.2,0,47.2,85.4,সুফিয়ান রাহিমি,सौफ़ियाने रहीमी,এস. রাহিমি,एस. रहीमी,3.3,49.8,0.0,49.8,3.3,,12812998,,
False,goal,regular,assisted,,head,high-right,0.17830753326416,0.736407995224,7611858,90,5405,shot,1,895,5,Issa Diop,Issa,Diop,issa-diop,I. Diop,D,31,22936,M,x3j7ft,825719,عيسى ديوب,Исса Диоп,ع. ديوب,И. Диоп,8.7,52.4,0,0,46.7,25.3,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,7902.0,M,iwkx9s,994363.0,بارت فيربروغين,বার্ট ভারব্রুগেন,बार्ट वर्ब्रुगेन,Барт Вербругген,ب. فيربروغين,বি. ভারব্রুগেন,बी. वर्ब्रुगेन,Б. Вербругген,52.4,8.7,53.3,0,53.3,74.7,ইসা ডিওপ,इस्सा डियोप,আই. ডিওপ,आई. डियोप,,,,,,1.0,12812998,,
False,block,,corner,,left-foot,low-left,0.02225910499692,0.0,7611822,78,4635,shot,13,765,1935,Anass Salah-Eddine,Anass,Salah-Eddine,anass-salah-eddine,A. Salah-Eddine,D,34,9108,M,g88s4w,961684,أنس صلاح الدين,Анасс Салах-Эддин,أ. صلاح الدين,А. Салах-Эддин,21.2,25.3,0,0,52.4,19.0,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,7902.0,M,iwkx9s,994363.0,بارت فيربروغين,বার্ট ভারব্রুগেন,बार्ट वर्ब्रुगेन,Барт Вербругген,ب. فيربروغين,বি. ভারব্রুগেন,बी. वर्ब्रुगेन,Б. Вербругген,25.3,21.2,47.6,0,47.6,81.0,আনাস সালাহ-এদ্দিন,अनस सलाह-एद्दीन,এ. সালাহ-এদ্দিন,ए. सलाह-एद्दीन,15.4,31.4,0.0,31.4,15.4,,12812998,,
True,goal,regular,assisted,,right-foot,low-centre,0.09556145966053,0.14088307321072,7611800,72,4282,shot,19,1118,1582,Cody Gakpo,Cody,Gakpo,cody-gakpo,C. Gakpo,M,18,60284,M,CodyGakpo,862967,كودي جاكبو,Коди Гакпо,ك. جاكبو,К. Гакпо,12.8,49.4,0,0,49.3,5.1,Yassine Bounou,bono,Bono,G,37,82813.0,M,BonoY,360938.0,ياسين بونو,বোনো,बोनो,Яссин Буну,ي. بونو,বোনো,बोनो,Я. Буну,49.4,12.8,50.7,0,50.7,94.9,কোডি গাকপো,कोडी गाकपो,সি. গাকপো,सी. गाकपो,,,,,,,12812998,Yassine,Bounou
True,block,,regular,,left-foot,low-centre,0.072397612035275,0.0,7611716,59,3498,shot,32,1902,798,Ryan Gravenberch,Ryan,Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,36371,M,ryanjiro,904897,ريان جرافينبيرش,Райан Гравенберх,ر. جرافينبيرش,Р. Гравенберх,18.1,51.1,0,0,51.0,19.0,Yassine Bounou,bono,Bono,G,37,82813.0,M,BonoY,360938.0,ياسين بونو,বোনো,बोनो,Яссин Буну,ي. بونو,বোনো,बोनो,Я. Буну,51.1,18.1,49.0,0,49.0,81.0,রায়ান গ্রেভেনবার্চ,रयान ग्रेवेनबेर्च,আর. গ্রেভেনবেচ,आर. ग्रेवेनबेर्च,14.5,50.7,0.0,50.7,14.5,,12812998,Yassine,Bounou
False,save,,regular,,right-foot,low-right,0.017839988693595,0.11461495608091,7611715,58,3451,shot,33,1949,751,Bilal El Khannouss,Bilal,El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,36009,M,bilalekns_34,1126569,بلال الخنوس,Билал Эль Ханнусс,ب. أ. خنوس,Б. Ханнусс,25.7,26.3,0,0,46.4,4.4,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,7902.0,M,iwkx9s,994363.0,بارت فيربروغين,বার্ট ভারব্রুগেন,बार्ट वर्ब्रुगेन,Барт Вербругген,ب. فيربروغين,বি. ভারব্রুগেন,बी. वर्ब्रुगेन,Б. Вербругген,26.3,25.7,53.6,0,53.6,95.6,বিলাল এল খানৌস,बिलाल अल खन्नौस,বি. ই. খানৌস,बी.ई. खन्नौस,1.2,48.2,0.0,48.2,1.2,,12812998,,
False,block,,assisted,,right-foot,low-left,0.081874579191208,0.0,7611714,56,3301,shot,35,2099,601,Achraf Hakimi,Achraf,Hakimi,achraf-hakimi,A. Hakimi,D,2,175606,M,AHakimi,814594,أشرف حكيمي,Ашраф Хакими,أ. حكيمي,А. Хакими,11.7,62.5,0,0,51.9,19.0,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,7902.0,M,iwkx9s,994363.0,بارت فيربروغين,বার্ট ভারব্রুগেন,बार्ट वर्ब्रुगेन,Барт Вербругген,ب. فيربروغين,বি. ভারব্রুগেন,बी. वर्ब्रुगेन,Б. Вербругген,62.5,11.7,48.1,0,48.1,81.0,"হাকিমি, আছরাফ","हकीमी, अशरफ",এ. হাকিমি,ए. अशरफ,10.2,60.6,0.0,60.6,10.2,,12812998,,
False,post,,assisted,,right-foot,high,0.11355739086866,0.0,7611687,52,3075,shot,39,2325,375,Achraf Hakimi,Achraf,Hakimi,achraf-hakimi,A. Hakimi,D,2,175606,M,AHakimi,814594,أشرف حكيمي,Ашраф Хакими,أ. حكيمي,А. Хакими,4.6,67.3,0,0,47.2,38.6,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,7902.0,M,iwkx9s,994363.0,بارت فيربروغين,বার্ট ভারব্রুগেন,बार्ट वर्ब्रुगेन,Барт Вербругген,ب. فيربروغين,বি. ভারব্রুগেন,बी. वर्ब्रुगेन,Б. Вербругген,67.3,4.6,52.8,0,52.8,61.4,"হাকিমি, আছরাফ","हकीमी, अशरफ",এ. হাকিমি,ए. अशरफ,,,,,,,12812998,,
False,miss,,assisted,,left-foot,high-left,0.047595739364624,0.0,7611686,48,2879,shot,43,2521,179,Ayyoub Bouaddi,Ayyoub Bouaddi,,bouaddi-ayyoub,A. Bouaddi,M,32,49789,M,g87zpt,1564180,أيوب بوعدي,Айюб Буадди,أ. بوعدي,А. Буадди,22.3,47.7,0,0,63.5,79.2,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,7902.0,M,iwkx9s,994363.0,بارت فيربروغين,বার্ট ভারব্রুগেন,बार्ट वर्ब्रुगेन,Барт Вербругген,ب. فيربروغين,বি. ভারব্রুগেন,बी. वर्ब्रुगेन,Б. Вербругген,47.7,22.3,36.5,0,36.5,20.8,"বৌয়াদ্দি, আইয়ুব","बौआद्दी, अय्यूब",এ. বৌয়াদ্দি,ए. बौआद्दी,,,,,,,12812998,,
True,save,,set-piece,,head,low-centre,0.012432013638318,0.019046057015657,7611685,48,2836,shot,43,2564,136,Micky van de Ven,,,micky-van-de-ven,M. van de Ven,D,37,16856,M,mickyvdven,998247,ميكي فان دي فين,Микки ван де Вен,م. فان دي فين,М. Вен,10.7,62.5,0,0,48.9,19.6,Yassine Bounou,bono,Bono,G,37,82813.0,M,BonoY,360938.0,ياسين بونو,বোনো,बोनो,Яссин Буну,ي. بونو,বোনো,बोनो,Я. Буну,62.5,10.7,51.1,0,51.1,80.4,মিকি ভ্যান ডি ভেন,मिकी वैन डे वेन,এম. ভ্যান ডি ভেন,एम. वैन डे वेन,0.5,52.9,0.0,52.9,0.5,,12812998,Yassine,Bounou
False,miss,,fast-break,,right-foot,close-high,0.033618323504925,0.0,7611574,45,2872,shot,1,2528,172,Azzedine Ounahi,,,azzedine-ounahi,A. Ounahi,M,18,50519,M,azzedine_ounahi,991421,عز الدين أوناحي,Аззедин Унахи,ع. أوناحي,А. Унахи,16.8,73.0,0,0,51.6,52.8,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,7902.0,M,iwkx9s,994363.0,بارت فيربروغين,বার্ট ভারব্রুগেন,बार्ट वर्ब्रुगेन,Барт Вербругген,ب. فيربروغين,বি. ভারব্রুগেন,बी. वर्ब्रुगेन,Б. Вербругген,73.0,16.8,48.4,0,48.4,47.2,আজেদিন ওনাহি,अज़्ज़ेदीन ओउनाही,এ. ওনাহি,ए. ओउनाही,,,,,,3.0,12812998,,
True,miss,,assisted,,left-foot,close-high,0.025812013074756,0.0,7611502,44,2585,shot,2,115,2585,Micky van de Ven,,,micky-van-de-ven,M. van de Ven,D,37,16856,M,mickyvdven,998247,ميكي فان دي فين,Микки ван де Вен,م. فان دي فين,М. Вен,25.3,40.9,0,0,51.9,54.2,Yassine Bounou,bono,Bono,G,37,82813.0,M,BonoY,360938.0,ياسين بونو,বোনো,बोनो,Яссин Буну,ي. بونو,বোনো,बोनो,Я. Буну,40.9,25.3,48.1,0,48.1,45.8,মিকি ভ্যান ডি ভেন,मिकी वैन डे वेन,এম. ভ্যান ডি ভেন,एम. वैन डे वेन,4.1,47.5,0.0,47.5,4.1,,12812998,Yassine,Bounou
True,block,,corner,,head,low-centre,0.0094729121774435,0.0,7611501,37,2195,shot,9,505,2195,Denzel Dumfries,Denzel,Dumfries,denzel-dumfries,D. Dumfries,M,24,59283,M,ddumfries2,759520,دينزل دومفريس,Дензел Дамфрис,د. دومفريس,Д. Дамфрис,8.9,37.6,0,0,51.6,19.0,Yassine Bounou,bono,Bono,G,37,82813.0,M,BonoY,360938.0,ياسين بونو,বোনো,बोनो,Яссин Буну,ي. بونو,বোনো,बोनो,Я. Буну,37.6,8.9,48.4,0,48.4,81.0,ডেনজেল ​​ডামফ্রিজ,डेंज़ल डमफ्रिज़,ডি. ডামফ্রিজ,डी. डमफ्रिज़,7.6,39.2,0.0,39.2,7.6,,12812998,Yassine,Bounou
